dtime,USD,GBP,EUR,CAD,CHF,SEK,DKK,NOK,AUD,NZD,ZAR,BHD
2002/4/1,133.15,189.79,116.12,83.48,79.28,12.87,15.63,15.08,71.14,58.8,11.76,353.65
2002/4/2,133.2,191.78,117.18,83.38,80.15,13,15.77,15.24,71.02,58.86,11.78,353.78
2002/4/3,133.2,191.26,116.96,83.65,80.02,12.95,15.75,15.23,71.14,58.81,11.89,353.78
2002/4/4,133.1,191.13,117.15,83.72,80.18,12.93,15.77,15.33,70.81,58.52,12.02,353.52
2002/4/5,132.3,189.74,116.32,82.96,79.47,12.87,15.65,15.22,70.33,58.36,11.83,351.39
2002/4/8,131.55,188.54,115.69,82.8,79,12.82,15.57,15.13,69.76,57.43,11.92,349.4
2002/4/9,131.55,188.31,115.05,82.45,78.46,12.69,15.48,15.08,69.5,57.21,11.79,349.4
2002/4/10,130.7,187.84,115.16,81.93,78.47,12.63,15.49,15.06,69.41,57.04,11.68,347.14
2002/4/11,131.1,188.36,115.41,82.33,78.62,12.69,15.53,15.12,69.68,57.64,11.72,348.21
2002/4/12,131.55,189.06,115.99,82.83,79.2,12.76,15.61,15.25,70.47,58.42,11.78,349.4
2002/4/15,132.2,189.84,116.38,83.27,79.38,12.83,15.65,15.28,70.5,58.19,11.85,351.13
2002/4/16,131.85,189.49,116.01,83.15,79.05,12.74,15.61,15.24,70.1,57.9,11.83,350.2
2002/4/17,130.95,188.55,115.59,82.81,78.74,12.63,15.56,15.16,69.94,57.83,11.67,347.81
2002/4/18,130.6,188.97,116.31,82.93,79.19,12.73,15.65,15.23,70.33,58.26,11.76,346.79
2002/4/19,130.1,188.59,115.93,82.65,78.98,12.62,15.61,15.21,70.42,58.35,11.74,345.55
2002/4/22,130.3,188.62,115.99,82.83,79.13,12.66,15.61,15.26,70.4,58.22,11.76,346.08
2002/4/23,129.9,188.43,115.4,82.65,78.6,12.55,15.54,15.18,70.38,58.29,11.87,345.02
2002/4/24,130.25,188.58,115.68,82.79,78.87,12.6,15.57,15.23,70.02,58.04,11.89,345.95
2002/4/25,129.45,187.73,115.57,82.6,78.83,12.56,15.55,15.17,70.36,58.15,11.9,343.82
2002/4/26,128.75,187.43,115.62,82.25,79.04,12.54,15.57,15.25,70.08,57.96,11.83,341.87
2002/4/30,128.35,187.08,115.93,81.98,79.15,12.56,15.6,15.31,69.28,57.45,12.18,340.9
2002/5/1,128.6,187.49,115.7,82.05,79.43,12.54,15.58,15.3,69.21,57.52,12.09,341.57
2002/5/2,127.45,187.08,115.62,81.75,79.58,12.5,15.56,15.28,68.78,57.26,12.1,338.51
2002/5/7,127,186.55,116.6,81.03,80.27,12.55,15.7,15.39,68.64,56.95,12.22,337.32
2002/5/8,128.2,187.71,117,81.83,80.44,12.51,15.75,15.38,69.33,57.74,12.66,340.5
2002/5/9,128.9,187.77,116.62,82.07,80.1,12.56,15.69,15.42,69.84,58.12,12.61,342.36
2002/5/10,128.65,187.92,117.08,82.15,80.55,12.57,15.75,15.49,69.9,58.14,12.48,341.7
2002/5/13,127.3,186.39,116.36,81.78,80,12.46,15.66,15.39,69.3,57.68,12.51,338.11
2002/5/14,127.9,186.36,116.45,82.3,80.05,12.47,15.67,15.47,69.85,58.28,12.71,339.71
2002/5/15,128.45,186.21,115.85,82.41,79.55,12.55,15.59,15.38,70.4,58.89,12.68,341.17
2002/5/16,127.8,186.49,116.41,82.14,79.98,12.61,15.67,15.46,70.11,58.65,12.57,339.71
2002/5/17,127.75,186.2,116.55,82.11,80.07,12.64,15.68,15.46,69.97,58.84,12.54,339.58
2002/5/20,125.9,183.7,115.94,81.49,79.72,12.58,15.59,15.37,69.42,58.37,12.6,334.57
2002/5/21,125.9,183.6,115.64,81.64,79.65,12.59,15.56,15.38,69.82,58.73,12.59,334.66
2002/5/22,123.9,180.76,113.79,80.59,78.46,12.41,15.31,15.13,68.96,58.01,12.32,329.35
2002/5/23,124.4,181.62,115.13,81.11,79.27,12.62,15.49,15.41,69.44,58.77,12.34,330.68
2002/5/24,125,181.68,115.19,81.32,79.11,12.64,15.49,15.46,69.29,58.6,12.41,332.27
2002/5/27,124.85,181.96,115.01,81.38,78.97,12.61,15.46,15.47,69.45,58.77,12.54,331.87
2002/5/28,124.85,181.81,114.91,81.3,78.87,12.58,15.47,15.49,69.69,59.2,12.6,331.87
2002/5/29,124.7,181.91,115.8,81.38,79.22,12.63,15.58,15.69,69.98,59.48,12.63,331.47
2002/5/30,124.25,181.72,116.32,80.94,79.29,12.71,15.66,15.73,70.11,59.18,12.8,330.28
2002/5/31,123.45,180.89,115.61,80.38,79.02,12.66,15.58,15.57,69.72,58.73,12.8,328.15
2002/6/3,124.45,181.14,115.89,80.97,79.17,12.76,15.6,15.54,70.49,59.82,12.69,330.81
2002/6/4,123.65,180.8,116.22,80.93,79.16,12.77,15.65,15.64,70.96,60.64,12.62,328.68
2002/6/5,124.1,180.95,116.77,81.02,79.45,12.8,15.71,15.73,71.22,60.92,12.83,329.88
2002/6/6,124.25,181.27,116.72,81.17,79.49,12.8,15.71,15.82,71.57,61.18,12.61,330.28
2002/6/7,124.2,181.28,117.57,81.04,79.74,12.82,15.82,15.84,71.32,61.04,12.75,330.14
2002/6/10,124.55,181.81,117.56,81.16,79.98,12.77,15.81,15.84,71.04,60.69,12.7,331.07
2002/6/11,124.75,182.14,117.75,81.04,80.01,12.85,15.85,15.86,70.97,60.69,12.54,331.61
2002/6/12,125.45,184.65,118.85,81.64,80.63,12.99,15.99,16.02,71.44,61.36,12.56,333.47
2002/6/13,125.65,184.97,118.68,81.81,80.3,12.97,15.97,16,71.55,61.96,12.42,334
2002/6/14,124.95,183.79,117.7,81.17,79.82,12.87,15.83,15.89,70.67,61.04,12.15,332.14
2002/6/17,124.2,183.36,117.33,80.27,79.49,12.87,15.79,15.81,69.74,60.17,11.87,330.14
2002/6/18,124.35,183.96,117.42,80.39,79.53,13,15.81,15.84,69.37,60.07,11.8,330.54
2002/6/19,124.35,185.64,118.41,80.56,80.28,13.07,15.95,16.02,70.2,60.57,12.17,330.54
2002/6/20,124.25,185.16,118.8,80.65,80.73,13.1,16,16.16,70.29,60.62,12.18,330.28
2002/6/21,123.45,185.06,119.15,80.78,81.06,13.16,16.02,16.16,70.7,60.8,11.91,328.15
2002/6/24,121.65,182.24,118.3,80.04,80.63,13.08,15.93,16.02,69.9,60.58,11.85,323.37
2002/6/25,121.6,182.51,117.98,79.89,80.38,13.05,15.89,16.03,69.52,59.79,11.89,323.23
2002/6/26,121.2,183.34,119.39,80.13,81.37,13.13,16.08,16.21,69.65,60.14,11.7,322.17
2002/6/27,120.15,183.24,118.04,79.1,80.36,13,15.9,16,67.72,58.89,11.67,319.38
2002/6/28,119.45,182.67,117.98,79.03,80.17,12.99,15.91,15.99,67.53,58.54,11.55,317.52
2002/7/1,119.8,183.61,118.95,79,80.89,13.12,16.02,16.03,67.26,58.29,11.68,318.45
2002/7/2,119.8,183.55,118.57,78.99,80.65,13.06,15.97,16.06,67.24,58.35,12.02,318.45
2002/7/3,120.15,183.99,118.07,78.66,80.6,13.03,15.91,16.07,67.43,58.6,11.97,319.38
2002/7/4,119.95,183.09,117.47,78.3,80.28,12.91,15.83,16.04,66.93,58.38,11.84,318.85
2002/7/5,120.45,183.57,117.51,78.63,80.19,12.89,15.81,16.05,66.96,58.13,11.86,320.18
2002/7/8,119.4,182.49,116.95,78.32,79.63,12.82,15.76,16.02,66.68,58.08,11.87,317.38
2002/7/9,118.9,183.25,117.54,78.04,79.99,12.83,15.84,16.08,66.99,58.38,11.74,316.06
2002/7/10,118.2,182.84,117.21,77.94,79.54,12.7,15.78,16.04,67.13,58.23,11.88,314.19
2002/7/11,117.65,182.29,116.23,77.39,79.11,12.53,15.66,15.94,66.52,57.37,11.81,312.73
2002/7/12,117.25,181.89,115.75,76.89,78.94,12.51,15.58,15.9,65.52,56.64,11.65,311.67
2002/7/15,116.5,181.01,115.82,76.06,78.8,12.55,15.59,15.79,65.27,56.67,11.72,309.35
2002/7/16,116.35,182.87,117.16,75.59,79.87,12.67,15.77,15.89,65.2,56.49,11.65,309.03
2002/7/17,116,182.56,117.32,75.4,80,12.58,15.81,15.9,64.61,56.43,11.52,308.18
2002/7/18,116.55,182.95,117.24,75.69,80.04,12.62,15.79,15.9,64.24,56.13,11.55,309.64
2002/7/19,116.4,183.47,117.92,75.53,80.51,12.65,15.87,15.95,64.5,56.31,11.74,310.81
2002/7/22,116.15,183.05,117.43,75.24,80.58,12.53,15.82,15.78,64.52,56.5,11.65,308.66
2002/7/23,116.6,183.6,116.9,74.24,80.41,12.28,15.74,15.48,63.73,55.55,11.71,309.86
2002/7/24,117.5,183.92,116.2,74.25,80.01,12.26,15.63,15.37,63.54,55.61,11.68,312.17
2002/7/25,116.55,183.4,116.04,74.45,80.1,12.3,15.61,15.36,63.36,54.58,11.32,309.64
2002/7/26,116.7,184.67,117.38,74.34,81.15,12.42,15.8,15.51,63.11,54.48,11.58,310.04
2002/7/29,118.65,185.97,117.11,74.76,80.82,12.65,15.77,15.48,63.74,55.31,11.59,315.22
2002/7/30,119.65,187.13,117.36,76.16,80.5,12.66,15.8,15.58,64.81,56.15,11.84,317.88
2002/7/31,120.05,188.59,118.08,76.2,81.08,12.77,15.91,15.85,65.34,56.26,11.86,318.94
2002/8/1,119.95,187.4,117.22,75.67,80.71,12.66,15.79,15.72,64.93,55.66,11.79,318.68
2002/8/2,119,186.01,117.44,74.85,81.07,12.36,15.81,15.63,64.19,55.19,11.69,316.15
2002/8/5,118.95,186.47,117.14,75.12,80.7,12.38,15.77,15.52,64.03,55.2,11.66,316.02
2002/8/6,119.7,186.4,117.07,74.95,80.61,12.41,15.77,15.61,63.2,54.55,11.44,318.01
2002/8/7,121,186.23,117.07,76.31,80.22,12.55,15.77,15.53,64.13,54.78,11.44,321.47
2002/8/8,120.15,185.07,117.22,76.1,80.41,12.61,15.8,15.64,64.4,54.74,11.56,319.21
2002/8/9,121.2,185.73,117.19,76.66,80.11,12.63,15.78,15.7,64.66,55.11,11.68,322
2002/8/12,119.85,182.87,116.37,76.22,79.77,12.55,15.68,15.62,64.16,54.92,11.49,318.41
2002/8/13,118.9,181.7,116.31,75.47,79.56,12.57,15.67,15.61,64.21,55.16,11.42,315.89
2002/8/14,118.25,181.97,116.54,75.43,79.74,12.58,15.7,15.7,63.26,53.9,11.24,314.16
2002/8/15,117.4,180.4,114.95,75.06,78.61,12.48,15.48,15.47,63.36,54.29,11.2,312.07
2002/8/16,117.5,180.23,115.23,75.38,78.76,12.46,15.52,15.54,63.9,54.9,11.09,312.33
2002/8/19,117.55,181.23,115.97,75.4,79.08,12.59,15.62,15.71,64.25,55.1,11.16,312.3
2002/8/20,118.6,181.2,115.82,75.42,78.91,12.58,15.6,15.74,64.41,55.53,11.19,315.09
2002/8/21,118.5,181.41,116.25,75.74,79.15,12.66,15.66,15.86,64.93,55.87,10.94,314.82
2002/8/22,119.1,181.98,116.47,76.47,79.35,12.76,15.69,15.79,64.75,55.75,10.92,316.42
2002/8/23,119.9,182.25,116.17,76.88,78.89,12.65,15.66,15.72,64.91,56.13,11.06,318.54
2002/8/26,119.5,182.08,116.32,76.68,79.04,12.65,15.67,15.71,64.96,55.89,11.04,317.48
2002/8/27,119.7,182.12,116.43,77.07,79.1,12.78,15.69,15.78,65.51,56.37,11.1,318.01
2002/8/28,118.3,181.29,116.21,76.11,79.25,12.7,15.66,15.75,65.48,55.96,11.26,314.29
2002/8/29,118.9,182.51,116.44,76.13,79.23,12.77,15.7,15.79,65.59,55.8,11.24,315.89
2002/8/30,117.95,182.53,116.11,75.68,78.95,12.7,15.66,15.74,65.1,55.31,11.13,313.36
2002/9/2,118.7,183.99,116.42,76.09,79.11,12.65,15.69,15.74,65.17,55.63,11.21,315.27
2002/9/3,118.15,183.17,116.32,75.89,79.05,12.56,15.68,15.68,65.11,55.59,11.16,313.89
2002/9/4,117.25,183.44,116.78,75.54,79.78,12.5,15.74,15.66,63.91,54.58,10.89,311.67
2002/9/5,118.15,184.93,117.11,75.37,80.12,12.64,15.78,15.84,64.4,55.03,11.12,314.06
2002/9/6,118.6,185.95,117.65,75.45,80.61,12.73,15.86,15.98,64.33,55.28,11.26,315.26
2002/9/9,118.7,184.91,116.46,76.1,79.88,12.68,15.7,15.82,64.96,55.77,11.25,315.52
2002/9/10,118.85,184.87,116.48,75.99,79.88,12.69,15.69,15.83,65.31,55.91,11.35,315.92
2002/9/11,119.8,186.44,116.79,76.18,79.98,12.73,15.74,15.83,65.71,56.27,11.3,318.45
2002/9/12,120.35,186.98,117.47,76.07,80.17,12.82,15.83,15.93,66.02,57.05,11.43,319.91
2002/9/13,119.8,186.97,117.7,75.52,80.16,12.77,15.86,16.01,66.09,56.85,11.5,318.45
2002/9/17,122.4,188.52,118.3,77.32,80.38,13,15.94,16.15,67.21,57.72,11.44,325.36
2002/9/18,122.1,188.11,118.83,77.21,80.76,13.01,16.01,16.2,66.67,57.08,11.6,324.56
2002/9/19,121.9,188.96,119.22,77.26,81.26,13.1,16.05,16.25,66.87,57.45,11.54,324.03
2002/9/20,121.85,189.81,120.25,77.37,82.2,13.22,16.2,16.37,66.91,57.71,11.56,323.9
2002/9/24,123.7,191.76,120.73,78.12,82.52,13.33,16.26,16.46,67.06,57.92,11.58,328.81
2002/9/25,123.15,192.27,120.98,77.58,82.72,13.3,16.3,16.54,67.19,58.09,11.57,327.35
2002/9/26,122.6,191.08,119.83,77.55,81.84,13.09,16.14,16.4,66.88,57.83,11.65,325.89
2002/9/27,122.4,190.81,119.57,77.75,81.5,13.05,16.11,16.32,66.6,57.5,11.64,325.36
2002/9/30,122.6,191.5,120.32,77.61,82.15,13.17,16.21,16.42,66.62,57.56,11.66,325.89
2002/10/1,122.15,191.89,120.62,76.91,82.87,13.18,16.25,16.53,66.27,57.37,11.61,324.69
2002/10/2,122.85,191.94,120.63,77.68,82.4,13.35,16.26,16.52,66.97,58.24,11.83,326.56
2002/10/3,122.95,192.9,121.35,77.35,83.18,13.35,16.34,16.61,66.98,58.23,11.83,326.82
2002/10/4,122.6,192.31,120.97,77.04,82.85,13.33,16.29,16.56,66.92,58.53,11.84,325.89
2002/10/7,123.2,192.67,120.61,77.41,82.52,13.31,16.25,16.56,67.39,59.16,11.8,327.49
2002/10/8,124.25,194.65,122.15,77.93,83.52,13.44,16.45,16.78,68.34,60,11.87,330.28
2002/10/9,123.95,192.73,121.57,77.65,82.88,13.28,16.38,16.72,67.69,59.58,11.82,329.48
2002/10/10,123.3,192.95,121.98,77.18,83.39,13.29,16.43,16.75,67.72,59.1,11.82,327.75
2002/10/11,123.6,193.48,121.99,77.75,83.32,13.35,16.43,16.79,67.68,59.18,11.93,328.55
2002/10/15,124.55,193.86,123.04,78.42,84.12,13.54,16.57,16.92,67.95,59.46,11.92,331.07
2002/10/16,124.9,193.94,122.49,78.69,83.48,13.5,16.5,16.79,68.26,59.83,12,332
2002/10/17,124.75,193.64,122.22,78.75,83.31,13.46,16.46,16.65,68.43,59.92,12.04,331.61
2002/10/18,125.25,194.31,121.71,79.79,82.86,13.36,16.39,16.44,69.03,60.4,12.19,332.93
2002/10/21,125.45,193.85,121.62,79.7,82.71,13.42,16.38,16.43,69.24,60.66,12.14,333.47
2002/10/22,125,192.9,121.65,79.95,82.75,13.41,16.38,16.45,69.59,60.44,12.29,332.27
2002/10/23,125.05,193.05,122.2,79.77,83.16,13.35,16.45,16.47,69.04,60.34,12.23,332.4
2002/10/24,124.5,192.74,121.42,79.54,82.75,13.31,16.35,16.5,68.94,60.35,12.26,330.94
2002/10/25,124.4,193.44,121.7,79.4,82.92,13.31,16.38,16.52,68.99,60.55,12.32,330.68
2002/10/28,124.5,193.01,121.52,79.48,82.87,13.36,16.36,16.51,69.12,60.74,12.34,330.94
2002/10/29,123.6,192.7,121.55,79.29,82.99,13.37,16.37,16.43,69.1,60.55,12.34,328.55
2002/10/30,122.9,191.37,120.76,78.56,82.43,13.31,16.26,16.35,68.18,59.74,12.24,326.69
2002/10/31,123.2,191.95,121.29,78.42,82.82,13.4,16.33,16.46,68.09,59.54,12.26,327.49
2002/11/1,122.7,192.17,121.53,78.68,83.15,13.4,16.36,16.52,68.14,59.71,12.3,326.16
2002/11/5,122.05,190.06,121.77,78.41,83.27,13.36,16.4,16.57,68.49,60.66,12.38,324.43
2002/11/6,122.2,190.55,122.08,78.44,83.45,13.37,16.43,16.59,68.49,60.42,12.36,324.83
2002/11/7,121.7,190.5,122.43,78.35,83.67,13.42,16.49,16.66,68.82,60.66,12.38,323.5
2002/11/8,121.35,191.67,122.36,77.95,83.61,13.41,16.48,16.73,68.76,60.75,12.44,322.57
2002/11/11,119.95,190.79,121.47,76.69,83.04,13.37,16.36,16.61,67.74,59.35,12.33,318.85
2002/11/12,119.7,189.88,120.85,76.07,82.58,13.31,16.28,16.59,67.12,58.94,12.23,318.18
2002/11/13,119.85,190.43,121.23,75.89,82.84,13.38,16.32,16.6,67.18,59.11,12.23,318.58
2002/11/14,120.25,190.8,121.12,76.24,82.59,13.37,16.32,16.55,67.44,59.81,12.26,319.64
2002/11/15,120.7,190.6,121.19,76.64,82.61,13.35,16.32,16.59,67.93,60.48,12.49,320.84
2002/11/18,120.45,190.61,121.75,76,83.02,13.43,16.4,16.67,67.85,60.07,12.59,320.18
2002/11/19,120.9,191.3,122.07,76.08,83.2,13.46,16.45,16.71,67.97,60.11,12.59,321.37
2002/11/20,122.4,193.4,122.85,77.29,83.61,13.55,16.53,16.68,68.34,60.83,12.74,325.36
2002/11/21,122.65,192.87,122.76,77.37,83.49,13.52,16.53,16.77,68.77,61.29,12.71,326.02
2002/11/22,122.85,194.2,123.08,77.88,83.74,13.74,16.58,16.86,69.09,61.78,12.83,326.56
2002/11/25,123.2,194.45,122.61,78.11,83.25,13.65,16.51,16.81,69.48,61.93,13.05,327.49
2002/11/26,121.95,190.83,120.9,77.48,82.07,13.41,16.29,16.58,68.23,60.88,13.2,324.16
2002/11/27,121.7,189.1,120.96,77.17,82.14,13.34,16.29,16.61,68.16,60.4,13.25,323.5
2002/11/28,122.35,189.21,121.14,77.7,82.18,13.32,16.32,16.66,68.12,60.29,13.28,325.23
2002/11/29,122.4,189.84,121.58,77.75,82.41,13.39,16.39,16.71,68.83,60.65,13.26,325.36
2002/12/2,122.85,191.52,122.13,78.62,82.75,13.54,16.45,16.8,68.82,61.27,13.29,326.56
2002/12/3,124.45,193.67,124.05,79.88,84.24,13.78,16.72,17.06,69.51,62.01,13.52,330.81
2002/12/4,124.25,195.02,123.96,79.75,84.24,13.72,16.7,17.08,69.53,61.94,13.47,330.28
2002/12/5,124.65,195.71,124.76,79.87,84.67,13.78,16.81,17.2,70.02,62.61,13.75,331.34
2002/12/6,125.1,196.54,125.24,79.98,85.07,13.85,16.87,17.23,70.21,62.88,13.76,332.54
2002/12/9,123.3,194.57,124.58,78.8,84.68,13.77,16.79,17.14,69.44,62,13.42,327.75
2002/12/10,123.4,195.19,124.78,78.95,84.68,13.74,16.81,17.09,69.56,62.22,13.6,328.02
2002/12/11,123.95,194.64,124.79,79.44,84.69,13.76,16.81,17.05,69.42,62.15,13.84,329.48
2002/12/12,123.6,194.73,124.66,79.38,84.54,13.74,16.8,16.98,69.39,62.16,13.92,328.55
2002/12/13,122.5,193.55,124.78,78.82,84.49,13.68,16.81,17.01,69.32,62.36,13.73,325.62
2002/12/16,120.6,191.67,123.35,77.23,83.48,13.5,16.62,16.86,68.3,62.01,13.83,320.57
2002/12/17,121.35,193.07,124.01,77.77,84.04,13.66,16.71,17.03,68.65,62.43,13.82,322.91
2002/12/18,121.35,193.84,124.78,78.32,85.04,13.74,16.81,17.13,68.61,62.67,13.38,322.57
2002/12/19,121.05,194.14,124.2,77.87,84.83,13.69,16.74,17.04,68.54,62.24,13.67,321.77
2002/12/20,120.8,193.51,123.98,77.88,84.83,13.61,16.71,17.04,68.46,62.47,13.54,321.11
2002/12/24,120.35,191.91,123.47,77.61,84.83,13.55,16.63,16.99,67.56,62.1,13.68,319.91
2002/12/25,120.35,191.99,124.09,77.75,85.45,13.61,16.73,17.12,67.82,62.33,13.54,319.91
2002/12/26,120.35,192.25,124.26,77.72,85.62,13.62,16.75,17.15,67.83,62.38,13.63,319.91
2002/12/27,120.2,192.62,124.72,76.89,85.82,13.68,16.81,17.17,67.79,62.3,13.67,319.51
2002/12/30,119.95,192.53,125.14,76.44,86.15,13.63,16.86,17.15,67.46,62.46,13.66,318.85
2003/1/6,119.85,193.03,124.88,76.61,85.76,13.75,16.83,17.24,68.16,63.23,14.19,318.58
2003/1/7,119.4,191.83,124.69,76.49,85.61,13.74,16.8,17.24,68.66,63.58,13.97,317.38
2003/1/8,120.25,193.04,125.24,76.96,85.89,13.84,16.87,17.36,69.02,63.82,13.94,319.64
2003/1/9,118.9,192.26,125.18,76.18,85.89,13.78,16.86,17.33,68.7,63.53,14.02,316.06
2003/1/10,119.65,192.17,125.37,77.07,85.85,13.76,16.89,17.37,68.92,63.82,14.01,318.05
2003/1/14,118.95,190.31,125.37,77.19,85.82,13.69,16.89,17.11,69.66,64.38,13.8,316.19
2003/1/15,118.1,189.73,124.74,76.6,85.2,13.62,16.8,17,69.28,63.95,13.42,313.93
2003/1/16,118.25,189.71,124.84,77.01,85.41,13.63,16.81,17.14,69.47,64.2,13.59,314.33
2003/1/17,118,189.9,125.27,76.86,85.84,13.65,16.86,17.23,69.54,64.53,13.37,313.66
2003/1/20,118.05,190.01,125.75,76.91,86.08,13.7,16.92,17.28,69.77,65.13,13.4,313.8
2003/1/21,118.5,190.45,126.39,77.24,86.54,13.77,17.02,17.25,70.01,65.41,13.43,314.99
2003/1/22,118.2,191.12,126.82,77.14,86.77,13.72,17.07,17.06,69.63,64.74,13.11,314.19
2003/1/23,118.6,192.01,127.07,77.46,86.84,13.76,17.1,17.14,69.54,64.34,13.29,315.26
2003/1/24,118.05,191.65,126.94,77.43,86.69,13.72,17.09,16.97,70.09,65.07,13.53,313.8
2003/1/27,117.9,192.44,127.65,77.63,87.04,13.82,17.17,17.08,69.91,64.81,13.42,310.84
2003/1/28,118.5,193.61,128.41,77.58,87.51,13.91,17.28,17.17,69.8,64.78,13.64,312.42
2003/1/29,118.6,194.54,128.46,77.62,87.49,13.91,17.29,17.21,69.84,64.8,13.57,315.26
2003/1/30,118.7,195.38,128.36,78.02,87.38,13.96,17.28,17.26,69.83,65.13,13.91,315.52
2003/1/31,119.05,197.38,128.84,77.94,87.83,14.01,17.35,17.33,69.86,64.93,13.92,316.45
2003/2/3,119.95,197.5,129.1,78.92,87.88,13.96,17.37,17.29,70.18,65.04,14.15,318.85
2003/2/4,120.35,197.77,129.73,79.26,88.43,14.04,17.45,17.34,70.4,65.54,14.08,319.91
2003/2/5,119.75,197.37,130.19,79.04,88.87,14.1,17.52,17.32,70.89,65.86,14.45,318.31
2003/2/6,120.2,197.19,129.55,79.02,88.3,14.03,17.44,17.2,70.81,65.92,14.34,319.51
2003/2/7,119.75,195.9,129.71,78.9,88.45,14.13,17.44,17.32,70.86,65.86,14.34,318.31
2003/2/10,120.45,196.51,130.25,79.08,88.86,14.23,17.54,17.38,71.13,66.25,14.32,320.18
2003/2/12,121.1,196.17,130.06,79.26,88.64,14.2,17.51,17.45,71.65,66.74,14.45,321.9
2003/2/13,121.25,196.01,129.88,79.14,88.41,14.23,17.49,17.41,71.45,66.64,14.47,322.73
2003/2/14,120.45,195.29,130.57,79.37,88.95,14.35,17.58,17.37,71.69,66.93,14.59,320.6
2003/2/17,120.75,193.91,129.56,79.21,87.95,14.22,17.44,17.21,71.47,66.52,14.46,320.97
2003/2/18,119.85,191.69,128.5,78.83,87.35,14.11,17.31,17.09,70.63,65.89,14.32,318.92
2003/2/19,119,189.31,127.16,78.46,86.46,13.95,17.12,16.92,70.22,65.51,14.23,316.32
2003/2/20,118.9,190.05,127.91,78.62,86.98,14.07,17.22,17,70.8,65.93,14.47,316.06
2003/2/21,118.45,188.89,128.17,78.68,87.3,14.05,17.26,17.09,70.82,66.26,14.67,314.86
2003/2/24,118.5,186.6,127.06,78.91,86.45,13.94,17.11,16.87,70.77,66.16,14.76,314.99
2003/2/25,118.15,187.46,127.46,79.18,87.01,13.97,17.17,16.78,71.53,66.84,14.64,314.48
2003/2/26,117.45,184.81,126.22,78.5,86.41,13.86,17.01,16.55,71.05,66.32,14.57,312.2
2003/2/27,117.1,185.39,126.46,78.47,86.48,13.92,17.03,16.43,71.31,66.33,14.41,311.27
2003/2/28,117.75,185.89,126.55,78.8,86.51,13.88,17.05,16.32,71.23,66.13,14.75,313
2003/3/3,118.2,186.19,127.5,79.69,87.25,13.92,17.18,16.51,71.87,66.04,14.56,314.19
2003/3/4,117.55,185.89,128.15,79.23,87.92,13.92,17.26,16.5,72.14,65.84,14.88,312.47
2003/3/5,117.4,186.42,128.62,79.63,88.19,14.01,17.33,16.57,72.33,66.11,14.69,312.07
2003/3/6,117.4,187.93,128.68,79.89,88.18,14.02,17.33,16.66,72.07,66.42,14.81,312.07
2003/3/7,117.5,187.69,128.9,79.82,88.06,14.02,17.37,16.43,72.09,66.43,14.73,312.33
2003/3/10,116.9,187.53,128.91,79.7,87.71,13.98,17.37,16.19,71.71,65.74,14.77,310.74
2003/3/11,117,187.31,129.2,79.96,88.12,13.97,17.41,16.26,71.98,65.54,14.83,311
2003/3/12,117.15,188.21,129.17,79.57,88.06,13.9,17.4,16.33,70.86,64.97,14.88,311.73
